10/19/22,2:52:18:213,KV- 1108  Position:  1
10/19/22,2:52:18:213,YV- 1101  Position:  0
10/19/22,2:52:18:213,KV- 1109  Position:  0
10/19/22,2:52:18:213,KV- 1110  Position:  0
10/19/22,2:52:18:213,KV- 1115  Position:  0
10/19/22,2:52:18:213,KV- 1111  Position:  1
10/19/22,2:52:18:213,KV- 1116  Position:  0
10/19/22,2:52:18:213,KV- 1114  Position:  0
10/19/22,2:52:18:213,KV- 1117  Position:  0
10/19/22,2:52:18:213,KV- 1112  Position:  0
10/19/22,2:52:18:213,KV- 1113  Position:  0
10/19/22,2:52:18:213,KV- 2101  Position:  1
10/19/22,2:52:18:213,KV- 2102  Position:  0
10/19/22,2:52:18:214,KV- 2104  Position:  0
10/19/22,2:52:18:214,KV- 2103  Position:  0
10/19/22,2:52:18:214,KV- 2105  Position:  1
10/19/22,2:52:18:214,KV- 2106  Position:  0
10/19/22,2:52:18:214,KV- 2107  Position:  0
10/19/22,2:52:18:214,KV- 2108  Position:  1
10/19/22,2:52:18:214,YV- 2101  Position:  0
10/19/22,2:52:18:214,KV- 2109  Position:  0
10/19/22,2:52:18:214,KV- 2110  Position:  0
10/19/22,2:52:18:214,KV- 2115  Position:  0
10/19/22,2:52:18:214,KV- 2111  Position:  1
10/19/22,2:52:18:214,KV- 2116  Position:  0
10/19/22,2:52:18:215,KV- 2114  Position:  0
10/19/22,2:52:18:215,KV- 2117  Position:  0
10/19/22,2:52:18:215,KV- 2112  Position:  0
10/19/22,2:52:18:215,KV- 3101  Position:  1
10/19/22,2:52:18:215,KV- 2113  Position:  0
10/19/22,2:52:18:215,KV- 3102  Position:  0
10/19/22,2:52:18:215,KV- 3103  Position:  0
10/19/22,2:52:18:215,KV- 3104  Position:  0
10/19/22,2:52:18:215,KV- 3105  Position:  1
10/19/22,2:52:18:215,KV- 3106  Position:  0
10/19/22,2:52:18:215,KV- 3107  Position:  0
10/19/22,2:52:18:215,KV- 3108  Position:  1
10/19/22,2:52:18:216,YV- 3101  Position:  0
10/19/22,2:52:18:216,KV- 3109  Position:  0
10/19/22,2:52:18:216,KV- 3110  Position:  0
10/19/22,2:52:18:216,KV- 3115  Position:  0
10/19/22,2:52:18:216,KV- 3111  Position:  1
10/19/22,2:52:18:216,KV- 3116  Position:  0
10/19/22,2:52:18:216,KV- 3114  Position:  0
10/19/22,2:52:18:216,KV- 3117  Position:  0
10/19/22,2:52:18:216,KV- 3112  Position:  0
10/19/22,2:52:18:216,KV- 3113  Position:  0
10/19/22,2:52:18:216,KV- 4101  Position:  1
10/19/22,2:52:18:216,KV- 4102  Position:  0
10/19/22,2:52:18:216,KV- 4103  Position:  0
10/19/22,2:52:18:217,KV- 4104  Position:  0
10/19/22,2:52:18:217,KV- 4105  Position:  1
10/19/22,2:52:18:217,KV- 4106  Position:  0
10/19/22,2:52:18:217,KV- 4107  Position:  0
10/19/22,2:52:18:217,KV- 4108  Position:  1
10/19/22,2:52:18:217,YV- 4101  Position:  0
10/19/22,2:52:18:217,KV- 4109  Position:  0
10/19/22,2:52:18:217,KV- 4110  Position:  0
10/19/22,2:52:18:217,KV- 4115  Position:  0
10/19/22,2:52:18:217,KV- 4111  Position:  1
10/19/22,2:52:18:217,KV- 4116  Position:  0
10/19/22,2:52:18:217,KV- 4114  Position:  0
10/19/22,2:52:18:217,KV- 4117  Position:  0
10/19/22,2:52:18:217,KV- 4112  Position:  0
10/19/22,2:52:18:218,KV- 4113  Position:  0
10/19/22,2:52:18:218,KV- 5101  Position:  1
10/19/22,2:52:18:218,KV- 5103  Position:  0
10/19/22,2:52:18:218,KV- 5102  Position:  0
10/19/22,2:52:18:218,KV- 5104  Position:  0
10/19/22,2:52:18:218,KV- 5105  Position:  1
10/19/22,2:52:18:218,KV- 5106  Position:  0
10/19/22,2:52:18:218,KV- 5107  Position:  0
10/19/22,2:52:18:218,KV- 5108  Position:  1
10/19/22,2:52:18:218,YV- 5101  Position:  0
10/19/22,2:52:18:218,KV- 5109  Position:  0
10/19/22,2:52:18:219,KV- 5110  Position:  0
10/19/22,2:52:18:219,KV- 5115  Position:  0
10/19/22,2:52:18:219,KV- 5111  Position:  1
10/19/22,2:52:18:219,KV- 5116  Position:  0
10/19/22,2:52:18:219,KV- 5114  Position:  0
10/19/22,2:52:18:219,KV- 5117  Position:  0
10/19/22,2:52:18:219,KV- 5113  Position:  0
10/19/22,2:52:18:219,KV- 5112  Position:  0
10/19/22,2:52:18:219,KV- 6101  Position:  1
10/19/22,2:52:18:219,KV- 6102  Position:  0
10/19/22,2:52:18:219,KV- 6103  Position:  0
10/19/22,2:52:18:219,KV- 6104  Position:  0
10/19/22,2:52:18:220,KV- 6105  Position:  1
10/19/22,2:52:18:220,KV- 6106  Position:  0
10/19/22,2:52:18:220,KV- 6107  Position:  0
10/19/22,2:52:18:220,KV- 6108  Position:  1
10/19/22,2:52:18:220,YV- 6101  Position:  0
10/19/22,2:52:18:220,KV- 6109  Position:  0
10/19/22,2:52:18:220,KV- 6110  Position:  0
10/19/22,2:52:18:220,KV- 6115  Position:  0
10/19/22,2:52:18:220,KV- 6111  Position:  1
10/19/22,2:52:18:220,KV- 6116  Position:  0
10/19/22,2:52:18:220,KV- 6114  Position:  0
10/19/22,2:52:18:220,KV- 6117  Position:  0
10/19/22,2:52:18:220,KV- 6112  Position:  0
10/19/22,2:52:18:220,KV- 6113  Position:  0
10/19/22,2:52:31:657,SPM to PLC ShowData:: 10238
10/19/22,2:52:31:658,MW2203 SPM Data Current Val:: 10238
10/19/22,2:52:32:023,FireSpire- 1  MixTank Pressure::  69.9
10/19/22,2:52:32:071,FireSpire- 1  HydrogenTank Pressure::  3053.9
10/19/22,2:52:32:102,FireSpire- 1  Pilot Pressure::  144.8
10/19/22,2:52:32:144,FireSpire- 1  LELSensor 1 Level::  0.5
10/19/22,2:52:32:171,FireSpire- 1  LELSensor 2 Level::  0.2
10/19/22,2:52:32:204,FireSpire- 1  Oxygen Level::  20.9
10/19/22,2:52:32:236,FireSpire- 2  MixTank Pressure::  69.7
10/19/22,2:52:32:272,FireSpire- 2  HydrogenTank Pressure::  3171.5
10/19/22,2:52:32:306,FireSpire- 2  Pilot Pressure::  145.7
10/19/22,2:52:32:339,FireSpire- 2  LELSensor 1 Level::  0.2
10/19/22,2:52:32:368,FireSpire- 2  LELSensor 2 Level::  0.2
10/19/22,2:52:32:400,FireSpire- 2  Oxygen Level::  20.4
10/19/22,2:52:32:433,FireSpire- 3  MixTank Pressure::  69.8
10/19/22,2:52:32:472,FireSpire- 3  HydrogenTank Pressure::  2970.2
10/19/22,2:52:32:501,FireSpire- 3  Pilot Pressure::  145.2
10/19/22,2:52:32:531,FireSpire- 3  LELSensor 1 Level::  0.2
10/19/22,2:52:32:560,FireSpire- 3  LELSensor 2 Level::  0.2
10/19/22,2:52:32:589,FireSpire- 3  Oxygen Level::  20.8
10/19/22,2:52:32:624,FireSpire- 4  MixTank Pressure::  69.9
10/19/22,2:52:32:657,SPM to PLC ShowData:: 1022
10/19/22,2:52:32:658,MW2203 SPM Data Current Val:: 1022
10/19/22,2:52:32:674,FireSpire- 4  HydrogenTank Pressure::  3116.7
10/19/22,2:52:32:719,FireSpire- 4  Pilot Pressure::  146.8
10/19/22,2:52:32:753,FireSpire- 4  LELSensor 1 Level::  0.3
10/19/22,2:52:32:785,FireSpire- 4  LELSensor 2 Level::  0.4
10/19/22,2:52:32:813,FireSpire- 4  Oxygen Level::  20.5
10/19/22,2:52:32:843,FireSpire- 5  MixTank Pressure::  69.6
10/19/22,2:52:32:873,FireSpire- 5  HydrogenTank Pressure::  2841
10/19/22,2:52:32:911,FireSpire- 5  Pilot Pressure::  142.3
10/19/22,2:52:32:945,FireSpire- 5  LELSensor 1 Level::  0.3
10/19/22,2:52:32:980,FireSpire- 5  LELSensor 2 Level::  0.2
10/19/22,2:52:33:010,FireSpire- 5  Oxygen Level::  20.9
10/19/22,2:52:33:038,FireSpire- 6  MixTank Pressure::  69.6
10/19/22,2:52:33:068,FireSpire- 6  HydrogenTank Pressure::  2700.2
10/19/22,2:52:33:098,FireSpire- 6  Pilot Pressure::  131.5
10/19/22,2:52:33:128,FireSpire- 6  LELSensor 1 Level::  0.2
10/19/22,2:52:33:157,FireSpire- 6  LELSensor 2 Level::  0.3
10/19/22,2:52:33:195,FireSpire- 6  Oxygen Level::  20.5
10/19/22,2:52:33:229,FireSpire-1 N2Flow::  1
10/19/22,2:52:33:230,FireSpire-3 N2Flow::  1
10/19/22,2:52:33:230,FireSpire-2 N2Flow::  1
10/19/22,2:52:33:230,FireSpire-4 N2Flow::  1
10/19/22,2:52:33:230,FireSpire-5 N2Flow::  1
10/19/22,2:52:33:230,FireSpire-6 N2Flow::  1
10/19/22,2:52:33:262,FireSpire-1 AlarmStatus::  38927
10/19/22,2:52:33:262,FireSpire-2 AlarmStatus::  38927
10/19/22,2:52:33:262,FireSpire-3 AlarmStatus::  38927
10/19/22,2:52:33:263,FireSpire-4 AlarmStatus::  38927
10/19/22,2:52:33:263,FireSpire-5 AlarmStatus::  38927
10/19/22,2:52:33:263,FireSpire-6 AlarmStatus::  38919
10/19/22,2:52:33:263,FireSpire- 1  FireEnabled:  1
10/19/22,2:52:33:263,FireSpire- 1  Call For Ignition:  1
10/19/22,2:52:33:263,FireSpire- 1  Flame Detected:  1
10/19/22,2:52:33:263,FireSpire- 1  Moisture Alarm:  1
10/19/22,2:52:33:263,FireSpire- 1  Burner Faulted:  0
10/19/22,2:52:33:263,FireSpire- 1  LEL 102 Alarm:  0
10/19/22,2:52:33:263,FireSpire- 1  LEL 102 Warning:  0
10/19/22,2:52:33:263,FireSpire- 1  LEL 102 Fault:  0
10/19/22,2:52:33:263,FireSpire- 1  LEL 101 Alarm:  0
10/19/22,2:52:33:264,FireSpire- 1  LEL 101 Warning:  0
10/19/22,2:52:33:264,FireSpire- 1  LEL 101 Fault:  0
10/19/22,2:52:33:264,FireSpire- 1  MixTank Pressure High:  1
10/19/22,2:52:33:264,FireSpire- 1  H2Tank Pressure High:  1
10/19/22,2:52:33:264,FireSpire- 1  Estop:  0
10/19/22,2:52:33:264,FireSpire- 1  O2 Alarm:  0
10/19/22,2:52:33:264,FireSpire- 1  Air Flow:  1
10/19/22,2:52:33:264,FireSpire- 2  FireEnabled:  1
10/19/22,2:52:33:264,FireSpire- 2  Call For Ignition:  1
10/19/22,2:52:33:264,FireSpire- 2  Flame Detected:  1
10/19/22,2:52:33:264,FireSpire- 2  Moisture Alarm:  1
10/19/22,2:52:33:264,FireSpire- 2  Burner Faulted:  0
10/19/22,2:52:33:264,FireSpire- 2  LEL 102 Alarm:  0
10/19/22,2:52:33:265,FireSpire- 2  LEL 102 Warning:  0
10/19/22,2:52:33:265,FireSpire- 2  LEL 102 Fault:  0
10/19/22,2:52:33:265,FireSpire- 2  LEL 101 Alarm:  0
10/19/22,2:52:33:265,FireSpire- 2  LEL 101 Warning:  0
10/19/22,2:52:33:265,FireSpire- 2  LEL 101 Fault:  0
10/19/22,2:52:33:265,FireSpire- 2  MixTank Pressure High:  1
10/19/22,2:52:33:265,FireSpire- 2  H2Tank Pressure High:  1
10/19/22,2:52:33:265,FireSpire- 2  Estop:  0
10/19/22,2:52:33:265,FireSpire- 2  O2 Alarm:  0
10/19/22,2:52:33:265,FireSpire- 2  Air Flow:  1
10/19/22,2:52:33:265,FireSpire- 3  FireEnabled:  1
10/19/22,2:52:33:265,FireSpire- 3  Call For Ignition:  1
10/19/22,2:52:33:266,FireSpire- 3  Flame Detected:  1
10/19/22,2:52:33:266,FireSpire- 3  Moisture Alarm:  1
10/19/22,2:52:33:266,FireSpire- 3  Burner Faulted:  0
10/19/22,2:52:33:266,FireSpire- 3  LEL 102 Alarm:  0
10/19/22,2:52:33:266,FireSpire- 3  LEL 102 Warning:  0
10/19/22,2:52:33:266,FireSpire- 3  LEL 102 Fault:  0
10/19/22,2:52:33:266,FireSpire- 3  LEL 101 Alarm:  0
10/19/22,2:52:33:266,FireSpire- 3  LEL 101 Warning:  0
10/19/22,2:52:33:266,FireSpire- 3  LEL 101 Fault:  0
10/19/22,2:52:33:267,FireSpire- 3  MixTank Pressure High:  1
10/19/22,2:52:33:267,FireSpire- 3  H2Tank Pressure High:  1
10/19/22,2:52:33:267,FireSpire- 3  Estop:  0
10/19/22,2:52:33:267,FireSpire- 3  O2 Alarm:  0
10/19/22,2:52:33:267,FireSpire- 3  Air Flow:  1
10/19/22,2:52:33:267,FireSpire- 4  FireEnabled:  1
10/19/22,2:52:33:267,FireSpire- 4  Call For Ignition:  1
10/19/22,2:52:33:267,FireSpire- 4  Flame Detected:  1
10/19/22,2:52:33:267,FireSpire- 4  Moisture Alarm:  1
10/19/22,2:52:33:267,FireSpire- 4  Burner Faulted:  0
10/19/22,2:52:33:267,FireSpire- 4  LEL 102 Alarm:  0
10/19/22,2:52:33:267,FireSpire- 4  LEL 102 Warning:  0
10/19/22,2:52:33:268,FireSpire- 4  LEL 102 Fault:  0
10/19/22,2:52:33:268,FireSpire- 4  LEL 101 Alarm:  0
10/19/22,2:52:33:268,FireSpire- 4  LEL 101 Warning:  0
10/19/22,2:52:33:268,FireSpire- 4  LEL 101 Fault:  0
10/19/22,2:52:33:268,FireSpire- 4  MixTank Pressure High:  1
10/19/22,2:52:33:268,FireSpire- 4  H2Tank Pressure High:  1
10/19/22,2:52:33:268,FireSpire- 4  Estop:  0
10/19/22,2:52:33:268,FireSpire- 4  O2 Alarm:  0
10/19/22,2:52:33:268,FireSpire- 4  Air Flow:  1
10/19/22,2:52:33:268,FireSpire- 5  FireEnabled:  1
10/19/22,2:52:33:268,FireSpire- 5  Call For Ignition:  1
10/19/22,2:52:33:268,FireSpire- 5  Flame Detected:  1
10/19/22,2:52:33:269,FireSpire- 5  Moisture Alarm:  1
10/19/22,2:52:33:269,FireSpire- 5  Burner Faulted:  0
10/19/22,2:52:33:269,FireSpire- 5  LEL 102 Alarm:  0
10/19/22,2:52:33:269,FireSpire- 5  LEL 102 Warning:  0
10/19/22,2:52:33:269,FireSpire- 5  LEL 102 Fault:  0
10/19/22,2:52:33:269,FireSpire- 5  LEL 101 Alarm:  0
10/19/22,2:52:33:269,FireSpire- 5  LEL 101 Warning:  0
10/19/22,2:52:33:269,FireSpire- 5  LEL 101 Fault:  0
10/19/22,2:52:33:269,FireSpire- 5  MixTank Pressure High:  1
10/19/22,2:52:33:269,FireSpire- 5  H2Tank Pressure High:  1
10/19/22,2:52:33:269,FireSpire- 5  Estop:  0
10/19/22,2:52:33:269,FireSpire- 5  O2 Alarm:  0
10/19/22,2:52:33:269,FireSpire- 5  Air Flow:  1
10/19/22,2:52:33:270,FireSpire- 6  FireEnabled:  1
10/19/22,2:52:33:270,FireSpire- 6  Call For Ignition:  1
10/19/22,2:52:33:270,FireSpire- 6  Flame Detected:  1
10/19/22,2:52:33:270,FireSpire- 6  Moisture Alarm:  0
10/19/22,2:52:33:270,FireSpire- 6  Burner Faulted:  0
10/19/22,2:52:33:270,FireSpire- 6  LEL 102 Alarm:  0
10/19/22,2:52:33:270,FireSpire- 6  LEL 102 Warning:  0
10/19/22,2:52:33:270,FireSpire- 6  LEL 102 Fault:  0
10/19/22,2:52:33:270,FireSpire- 6  LEL 101 Alarm:  0
10/19/22,2:52:33:270,FireSpire- 6  LEL 101 Warning:  0
10/19/22,2:52:33:270,FireSpire- 6  LEL 101 Fault:  0
10/19/22,2:52:33:271,FireSpire- 6  MixTank Pressure High:  1
10/19/22,2:52:33:271,FireSpire- 6  H2Tank Pressure High:  1
10/19/22,2:52:33:271,FireSpire- 6  Estop:  0
10/19/22,2:52:33:271,FireSpire- 6  O2 Alarm:  0
10/19/22,2:52:33:271,FireSpire- 6  Air Flow:  1
10/19/22,2:52:33:297,FireSpire-1 ValveStatus::  29841
10/19/22,2:52:33:297,FireSpire-2 ValveStatus::  29841
10/19/22,2:52:33:297,FireSpire-3 ValveStatus::  29841
10/19/22,2:52:33:297,FireSpire-4 ValveStatus::  29841
10/19/22,2:52:33:297,FireSpire-5 ValveStatus::  29841
10/19/22,2:52:33:297,FireSpire-6 ValveStatus::  29841
10/19/22,2:52:33:298,KV- 1101  Position:  1
10/19/22,2:52:33:298,KV- 1102  Position:  0
10/19/22,2:52:33:298,KV- 1103  Position:  0
10/19/22,2:52:33:298,KV- 1104  Position:  0
10/19/22,2:52:33:298,KV- 1105  Position:  1
10/19/22,2:52:33:298,KV- 1106  Position:  0
10/19/22,2:52:33:298,KV- 1107  Position:  0
10/19/22,2:52:33:298,KV- 1108  Position:  1
10/19/22,2:52:33:298,YV- 1101  Position:  0
10/19/22,2:52:33:298,KV- 1109  Position:  0
10/19/22,2:52:33:298,KV- 1110  Position:  0
10/19/22,2:52:33:299,KV- 1115  Position:  0
10/19/22,2:52:33:299,KV- 1111  Position:  1
10/19/22,2:52:33:299,KV- 1116  Position:  0
10/19/22,2:52:33:299,KV- 1114  Position:  1
10/19/22,2:52:33:299,KV- 1117  Position:  1
10/19/22,2:52:33:299,KV- 1112  Position:  1
10/19/22,2:52:33:299,KV- 1113  Position:  1
10/19/22,2:52:33:299,KV- 2101  Position:  1
10/19/22,2:52:33:299,KV- 2102  Position:  0
10/19/22,2:52:33:299,KV- 2103  Position:  0
10/19/22,2:52:33:299,KV- 2104  Position:  0
10/19/22,2:52:33:299,KV- 2105  Position:  1
10/19/22,2:52:33:299,KV- 2106  Position:  0
10/19/22,2:52:33:300,KV- 2107  Position:  0
10/19/22,2:52:33:300,KV- 2108  Position:  1
10/19/22,2:52:33:300,YV- 2101  Position:  0
10/19/22,2:52:33:300,KV- 2109  Position:  0
10/19/22,2:52:33:300,KV- 2110  Position:  0
10/19/22,2:52:33:300,KV- 2115  Position:  0
10/19/22,2:52:33:300,KV- 2111  Position:  1
10/19/22,2:52:33:300,KV- 2116  Position:  0
10/19/22,2:52:33:300,KV- 2114  Position:  1
10/19/22,2:52:33:300,KV- 2117  Position:  1
10/19/22,2:52:33:300,KV- 2112  Position:  1
10/19/22,2:52:33:301,KV- 2113  Position:  1
10/19/22,2:52:33:301,KV- 3101  Position:  1
10/19/22,2:52:33:301,KV- 3102  Position:  0
10/19/22,2:52:33:301,KV- 3103  Position:  0
10/19/22,2:52:33:301,KV- 3104  Position:  0
10/19/22,2:52:33:301,KV- 3105  Position:  1
10/19/22,2:52:33:301,KV- 3106  Position:  0
10/19/22,2:52:33:301,KV- 3107  Position:  0
10/19/22,2:52:33:301,KV- 3108  Position:  1
10/19/22,2:52:33:301,YV- 3101  Position:  0
10/19/22,2:52:33:301,KV- 3109  Position:  0
10/19/22,2:52:33:301,KV- 3110  Position:  0
10/19/22,2:52:33:301,KV- 3115  Position:  0
10/19/22,2:52:33:302,KV- 3111  Position:  1
10/19/22,2:52:33:302,KV- 3116  Position:  0
10/19/22,2:52:33:302,KV- 3114  Position:  1
10/19/22,2:52:33:302,KV- 3117  Position:  1
10/19/22,2:52:33:302,KV- 3112  Position:  1
10/19/22,2:52:33:302,KV- 3113  Position:  1
10/19/22,2:52:33:302,KV- 4101  Position:  1
10/19/22,2:52:33:302,KV- 4102  Position:  0
10/19/22,2:52:33:302,KV- 4103  Position:  0
10/19/22,2:52:33:302,KV- 4104  Position:  0
10/19/22,2:52:33:302,KV- 4105  Position:  1
10/19/22,2:52:33:302,KV- 4106  Position:  0
10/19/22,2:52:33:303,KV- 4107  Position:  0
10/19/22,2:52:33:303,KV- 4108  Position:  1
10/19/22,2:52:33:303,YV- 4101  Position:  0
10/19/22,2:52:33:303,KV- 4109  Position:  0
10/19/22,2:52:33:303,KV- 4110  Position:  0
10/19/22,2:52:33:303,KV- 4115  Position:  0
10/19/22,2:52:33:303,KV- 4111  Position:  1
10/19/22,2:52:33:303,KV- 4116  Position:  0
10/19/22,2:52:33:303,KV- 4114  Position:  1
10/19/22,2:52:33:303,KV- 4117  Position:  1
10/19/22,2:52:33:303,KV- 4112  Position:  1
10/19/22,2:52:33:303,KV- 4113  Position:  1
10/19/22,2:52:33:303,KV- 5101  Position:  1
10/19/22,2:52:33:304,KV- 5102  Position:  0
10/19/22,2:52:33:304,KV- 5103  Position:  0
10/19/22,2:52:33:304,KV- 5104  Position:  0
10/19/22,2:52:33:304,KV- 5105  Position:  1
10/19/22,2:52:33:304,KV- 5106  Position:  0
10/19/22,2:52:33:304,KV- 5107  Position:  0
10/19/22,2:52:33:304,KV- 5108  Position:  1
10/19/22,2:52:33:304,YV- 5101  Position:  0
10/19/22,2:52:33:304,KV- 5109  Position:  0
10/19/22,2:52:33:304,KV- 5110  Position:  0
10/19/22,2:52:33:304,KV- 5115  Position:  0
10/19/22,2:52:33:304,KV- 5111  Position:  1
10/19/22,2:52:33:304,KV- 5116  Position:  0
10/19/22,2:52:33:305,KV- 5114  Position:  1
10/19/22,2:52:33:305,KV- 5117  Position:  1
10/19/22,2:52:33:305,KV- 5112  Position:  1
10/19/22,2:52:33:305,KV- 5113  Position:  1
10/19/22,2:52:33:305,KV- 6101  Position:  1
10/19/22,2:52:33:305,KV- 6102  Position:  0
10/19/22,2:52:33:305,KV- 6103  Position:  0
10/19/22,2:52:33:305,KV- 6104  Position:  0
10/19/22,2:52:33:305,KV- 6105  Position:  1
10/19/22,2:52:33:305,KV- 6106  Position:  0
10/19/22,2:52:33:305,KV- 6107  Position:  0
10/19/22,2:52:33:305,KV- 6108  Position:  1
10/19/22,2:52:33:305,YV- 6101  Position:  0
10/19/22,2:52:33:306,KV- 6109  Position:  0
10/19/22,2:52:33:306,KV- 6110  Position:  0
10/19/22,2:52:33:306,KV- 6115  Position:  0
10/19/22,2:52:33:306,KV- 6111  Position:  1
10/19/22,2:52:33:306,KV- 6116  Position:  0
10/19/22,2:52:33:306,KV- 6114  Position:  1
10/19/22,2:52:33:306,KV- 6117  Position:  1
10/19/22,2:52:33:306,KV- 6112  Position:  1
10/19/22,2:52:33:306,KV- 6113  Position:  1
10/19/22,2:52:34:274,FireSpire- 1  MixTank Pressure::  69.9
10/19/22,2:52:34:304,FireSpire- 1  HydrogenTank Pressure::  3054.3
10/19/22,2:52:34:331,FireSpire- 1  Pilot Pressure::  144.6
10/19/22,2:52:34:369,FireSpire- 1  LELSensor 1 Level::  0.4
10/19/22,2:52:34:399,FireSpire- 1  LELSensor 2 Level::  0.4
10/19/22,2:52:34:430,FireSpire- 1  Oxygen Level::  20.9
10/19/22,2:52:34:462,FireSpire- 2  MixTank Pressure::  69.6
10/19/22,2:52:34:493,FireSpire- 2  HydrogenTank Pressure::  3173
10/19/22,2:52:34:525,FireSpire- 2  Pilot Pressure::  145.3
10/19/22,2:52:34:555,FireSpire- 2  LELSensor 1 Level::  0.2
10/19/22,2:52:34:587,FireSpire- 2  LELSensor 2 Level::  0.3
10/19/22,2:52:34:614,FireSpire- 2  Oxygen Level::  20.4
10/19/22,2:52:34:653,FireSpire- 3  MixTank Pressure::  69.6
10/19/22,2:52:34:689,FireSpire- 3  HydrogenTank Pressure::  2970.6
10/19/22,2:52:34:721,FireSpire- 3  Pilot Pressure::  145.1
10/19/22,2:52:34:753,FireSpire- 3  LELSensor 1 Level::  0.2
10/19/22,2:52:34:783,FireSpire- 3  LELSensor 2 Level::  0.2
10/19/22,2:52:34:813,FireSpire- 3  Oxygen Level::  20.8
10/19/22,2:52:34:843,FireSpire- 4  MixTank Pressure::  70
10/19/22,2:52:34:876,FireSpire- 4  HydrogenTank Pressure::  3117.9
10/19/22,2:52:34:906,FireSpire- 4  Pilot Pressure::  146.9
10/19/22,2:52:34:942,FireSpire- 4  LELSensor 1 Level::  0.4
10/19/22,2:52:34:978,FireSpire- 4  LELSensor 2 Level::  0.4
10/19/22,2:52:35:010,FireSpire- 4  Oxygen Level::  20.5
10/19/22,2:52:35:041,FireSpire- 5  MixTank Pressure::  69.6
10/19/22,2:52:35:070,FireSpire- 5  HydrogenTank Pressure::  2842.7
10/19/22,2:52:35:099,FireSpire- 5  Pilot Pressure::  142.3
10/19/22,2:52:35:130,FireSpire- 5  LELSensor 1 Level::  0.3
10/19/22,2:52:35:162,FireSpire- 5  LELSensor 2 Level::  0.1
10/19/22,2:52:35:193,FireSpire- 5  Oxygen Level::  20.9
10/19/22,2:52:35:233,FireSpire- 6  MixTank Pressure::  69.6
10/19/22,2:52:35:267,FireSpire- 6  HydrogenTank Pressure::  2699.3
10/19/22,2:52:35:298,FireSpire- 6  Pilot Pressure::  131.6
10/19/22,2:52:35:332,FireSpire- 6  LELSensor 1 Level::  0.2
10/19/22,2:52:35:365,FireSpire- 6  LELSensor 2 Level::  0.3
10/19/22,2:52:35:397,FireSpire- 6  Oxygen Level::  20.5
10/19/22,2:52:35:428,FireSpire-1 N2Flow::  1
10/19/22,2:52:35:428,FireSpire-2 N2Flow::  1
10/19/22,2:52:35:428,FireSpire-3 N2Flow::  1
10/19/22,2:52:35:428,FireSpire-4 N2Flow::  1
10/19/22,2:52:35:428,FireSpire-5 N2Flow::  1
10/19/22,2:52:35:428,FireSpire-6 N2Flow::  1
10/19/22,2:52:35:459,FireSpire-1 AlarmStatus::  38927
10/19/22,2:52:35:459,FireSpire-2 AlarmStatus::  38927
10/19/22,2:52:35:459,FireSpire-3 AlarmStatus::  38927
10/19/22,2:52:35:459,FireSpire-4 AlarmStatus::  38927
10/19/22,2:52:35:459,FireSpire-5 AlarmStatus::  38927
10/19/22,2:52:35:459,FireSpire-6 AlarmStatus::  38919
10/19/22,2:52:35:459,FireSpire- 1  Call For Ignition:  1
10/19/22,2:52:35:459,FireSpire- 1  FireEnabled:  1
10/19/22,2:52:35:460,FireSpire- 1  Flame Detected:  1
10/19/22,2:52:35:460,FireSpire- 1  Moisture Alarm:  1
10/19/22,2:52:35:460,FireSpire- 1  Burner Faulted:  0
10/19/22,2:52:35:460,FireSpire- 1  LEL 102 Alarm:  0
10/19/22,2:52:35:460,FireSpire- 1  LEL 102 Warning:  0
10/19/22,2:52:35:460,FireSpire- 1  LEL 102 Fault:  0
10/19/22,2:52:35:460,FireSpire- 1  LEL 101 Alarm:  0
10/19/22,2:52:35:461,FireSpire- 1  LEL 101 Warning:  0
10/19/22,2:52:35:461,FireSpire- 1  LEL 101 Fault:  0
10/19/22,2:52:35:461,FireSpire- 1  MixTank Pressure High:  1
10/19/22,2:52:35:461,FireSpire- 1  H2Tank Pressure High:  1
10/19/22,2:52:35:461,FireSpire- 1  Estop:  0
10/19/22,2:52:35:461,FireSpire- 1  O2 Alarm:  0
10/19/22,2:52:35:461,FireSpire- 1  Air Flow:  1
10/19/22,2:52:35:461,FireSpire- 2  FireEnabled:  1
10/19/22,2:52:35:461,FireSpire- 2  Call For Ignition:  1
10/19/22,2:52:35:462,FireSpire- 2  Flame Detected:  1
10/19/22,2:52:35:462,FireSpire- 2  Moisture Alarm:  1
10/19/22,2:52:35:462,FireSpire- 2  Burner Faulted:  0
10/19/22,2:52:35:462,FireSpire- 2  LEL 102 Alarm:  0
10/19/22,2:52:35:462,FireSpire- 2  LEL 102 Warning:  0
10/19/22,2:52:35:462,FireSpire- 2  LEL 102 Fault:  0
10/19/22,2:52:35:462,FireSpire- 2  LEL 101 Alarm:  0
10/19/22,2:52:35:462,FireSpire- 2  LEL 101 Warning:  0
10/19/22,2:52:35:463,FireSpire- 2  LEL 101 Fault:  0
10/19/22,2:52:35:463,FireSpire- 2  MixTank Pressure High:  1
10/19/22,2:52:35:463,FireSpire- 2  H2Tank Pressure High:  1
10/19/22,2:52:35:463,FireSpire- 2  Estop:  0
10/19/22,2:52:35:463,FireSpire- 2  O2 Alarm:  0
10/19/22,2:52:35:463,FireSpire- 2  Air Flow:  1
10/19/22,2:52:35:463,FireSpire- 3  FireEnabled:  1
